"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Entrez","Symbol","Name"
"ENSG00000164867",0.680131411592271,-2.98985042995717,2.15739139520397,-1.38586370401023,0.165788525704099,0.247181718950633,"4846","NOS3","nitric oxide synthase 3"
"ENSG00000166432",0.680131411592271,-2.98985042995717,2.15739139520397,-1.38586370401023,0.165788525704099,0.247181718950633,"84460","ZMAT1","zinc finger matrin-type 1"
"ENSG00000213417",0.680131411592271,-2.98985042995717,2.15739139520397,-1.38586370401023,0.165788525704099,0.247181718950633,"85294","KRTAP2-4","keratin associated protein 2-4"
"ENSG00000103723",3.4571882900491,1.52270274815765,1.10070328989867,1.38339074856206,0.166545085713581,0.248284591669711,"8120","AP3B2","adaptor related protein complex 3 subunit beta 2"
"ENSG00000025434",67.04677123721,-0.303658772325479,0.219535062752572,-1.38319031373917,0.16660651897609,0.248351054583757,"10062","NR1H3","nuclear receptor subfamily 1 group H member 3"
"ENSG00000134815",394.075679106936,-0.135131097428886,0.0977496476224218,-1.38242030243278,0.166842685840607,0.248677943357491,"9704","DHX34","DExH-box helicase 34"
"ENSG00000183808",249.353910303961,-0.161350349355614,0.116767217093903,-1.3818120648183,0.167029413596973,0.248931084800505,"389677","RBM12B","RNA binding motif protein 12B"
"ENSG00000204540",3.41848348079882,-1.37582824521318,0.996083123054383,-1.38123838600372,0.167205675745798,0.249168579286307,"170679","PSORS1C1","psoriasis susceptibility 1 candidate 1"
"ENSG00000232838",27.7160614635099,0.498698791818024,0.361090699144149,1.38109010561621,0.167251257445011,0.249211306462903,"100303755","PET117","PET117 cytochrome c oxidase chaperone"
"ENSG00000135763",327.602979437203,-0.140020863201609,0.101390343834626,-1.38100787418171,0.167276539582927,0.249223780870722,"9816","URB2","URB2 ribosome biogenesis homolog"
"ENSG00000136059",37.6064956757555,-0.409839831037963,0.296886751239057,-1.38045847222046,0.167445527455838,0.249450336969993,"50853","VILL","villin like"
"ENSG00000037280",3.56053927354244,-1.38602094631543,1.00408233720713,-1.38038574622343,0.167467906499308,0.249458460277622,"2324","FLT4","fms related receptor tyrosine kinase 4"
"ENSG00000140829",1146.54335800358,-0.084476967737142,0.0612067942777513,-1.38018938475674,0.167528341531842,0.249523264021858,"9785","DHX38","DEAH-box helicase 38"
"ENSG00000178385",90.2218796613613,0.265086129985139,0.192091269942191,1.38000092385726,0.167586360377724,0.249584456269896,"389072","PLEKHM3","pleckstrin homology domain containing M3"
"ENSG00000135940",763.203530653853,0.09837222320651,0.0713112685261715,1.37947655734671,0.167747869245339,0.249799747088795,"1329","COX5B","cytochrome c oxidase subunit 5B"
"ENSG00000266173",55.531702175337,0.330096987309527,0.239322926318892,1.37929529939677,0.167803725249979,0.249847607395315,"92335","STRADA","STE20 related adaptor alpha"
"ENSG00000144036",957.574267528807,-0.0904427187878379,0.0655732580255189,-1.37926224060181,0.167813914072888,0.249847607395315,"23233","EXOC6B","exocyst complex component 6B"
"ENSG00000171189",7.91864503149506,0.899265718109359,0.652258516391498,1.37869524967552,0.16798873475418,0.250082623515869,"2897","GRIK1","glutamate ionotropic receptor kainate type subunit 1"
"ENSG00000168672",11.2399180758252,-0.733160621652827,0.531842601500264,-1.37852932349659,0.168039920736625,0.250133557399897,"157638","LRATD2","LRAT domain containing 2"
"ENSG00000181804",42.4890510709323,-0.381957640233544,0.277164791160549,-1.37808860437938,0.168175933483002,0.25031073597985,"285195","SLC9A9","solute carrier family 9 member A9"
"ENSG00000141524",3.1984076571028,1.46695933277123,1.06471393954291,1.37779668161479,0.168266070862856,0.250419605410155,"11322","TMC6","transmembrane channel like 6"
"ENSG00000101751",174.089243926096,0.198660829207449,0.144201107571701,1.37766507173788,0.168306720078169,0.250454810229407,"11201","POLI","DNA polymerase iota"
"ENSG00000149100",1685.64760480068,-0.0760016233222548,0.0551718390316688,-1.37754377334839,0.168344190999994,0.250485278844817,"10480","EIF3M","eukaryotic translation initiation factor 3 subunit M"
"ENSG00000086758",6890.15476314387,-0.0707657056276432,0.0513775352622927,-1.37736668889175,0.168398906332208,0.250541397286905,"10075","HUWE1","HECT, UBA and WWE domain containing E3 ubiquitin protein ligase 1"
"ENSG00000113638",164.41223796524,0.193551094104258,0.14054554772843,1.37714141239286,0.168468531271126,0.250619684452796,"23548","TTC33","tetratricopeptide repeat domain 33"
"ENSG00000116984",762.183003449445,-0.115809744384702,0.0841064468149827,-1.37694253853643,0.168530014047964,0.250685844473041,"4548","MTR","5-methyltetrahydrofolate-homocysteine methyltransferase"
"ENSG00000143106",1482.67702640825,-0.0769799724449402,0.0559204392275496,-1.3765981367152,0.16863652730229,0.25081896653357,"5686","PSMA5","proteasome 20S subunit alpha 5"
"ENSG00000170190",28.9167672186682,-0.456305040726053,0.331560838254064,-1.37623322202003,0.168749439691978,0.250961578423852,"9121","SLC16A5","solute carrier family 16 member 5"
"ENSG00000151923",1176.21128004921,-0.0848707237983054,0.0616779507298817,-1.37603021491418,0.168812278973396,0.251029701090699,"7073","TIAL1","TIA1 cytotoxic granule associated RNA binding protein like 1"
"ENSG00000165568",10.560336895323,-0.768420225267604,0.558667319968151,-1.37545225539846,0.168991278025613,0.251270526184572,"83592","AKR1E2","aldo-keto reductase family 1 member E2"
"ENSG00000154102",59.7339752623162,-0.313603238212497,0.228009828210501,-1.37539351120854,0.169009479577275,0.251272239484503,"404550","C16orf74","chromosome 16 open reading frame 74"
"ENSG00000049769",109.025792748701,0.239185027945217,0.173926541076075,1.37520717922286,0.169067223209617,0.25133273508809,"89801","PPP1R3F","protein phosphatase 1 regulatory subunit 3F"
"ENSG00000198700",1619.28881445642,-0.0755308183276869,0.0549312606122467,-1.37500609827344,0.169129554096235,0.251400037142744,"55705","IPO9","importin 9"
"ENSG00000169271",2.15826531651585,-1.8500088201758,1.34625507951282,-1.37418892476548,0.169383038160228,0.251751433683486,"8988","HSPB3","heat shock protein family B (small) member 3"
"ENSG00000138101",61.2494357013133,0.318194897748919,0.231593561494897,1.37393671782162,0.169461329288134,0.25184239901669,"1838","DTNB","dystrobrevin beta"
"ENSG00000121690",70.960598463162,-0.289512672500887,0.210791805457784,-1.37345316565861,0.169611511447766,0.252040175006774,"91614","DEPDC7","DEP domain containing 7"
"ENSG00000177548",485.220245216934,-0.123265793390559,0.0897555811240443,-1.37334962179346,0.169643683183485,0.25206256706908,"79874","RABEP2","rabaptin, RAB GTPase binding effector protein 2"
"ENSG00000188766",457.5997949745,0.126031199374953,0.0917884983887147,1.37306091272159,0.169733411087907,0.252170464981207,"399473","SPRED3","sprouty related EVH1 domain containing 3"
"ENSG00000116685",1363.89085730184,0.0856483540011235,0.0623836621819339,1.37292924149501,0.169774345006097,0.252187581038019,"90231","KIAA2013","KIAA2013"
"ENSG00000186468",2852.54550552176,-0.0647116166066898,0.047134509031026,-1.3729137724569,0.169779154502594,0.252187581038019,"6228","RPS23","ribosomal protein S23"
"ENSG00000156256",748.089533107165,-0.101296391749351,0.073786952276921,-1.37282254685337,0.169807519637701,0.252204295517529,"10600","USP16","ubiquitin specific peptidase 16"
"ENSG00000065675",1.76394968089108,2.05597690847315,1.49950081712654,1.37110756125693,0.170341428236861,0.252971782482352,"5588","PRKCQ","protein kinase C theta"
"ENSG00000163702",360.845720099214,0.137090522820335,0.0999938992349294,1.37098886901339,0.170378425946097,0.253001233409933,"84818","IL17RC","interleukin 17 receptor C"
"ENSG00000206559",8.63800446302409,-0.831119192384264,0.606298892750442,-1.3708077028047,0.170434909102865,0.253059610150919,"152098","ZCWPW2","zinc finger CW-type and PWWP domain containing 2"
"ENSG00000181090",988.069942225154,0.0887467265177542,0.0647853278213325,1.36985841551197,0.170731102858094,0.253473858559745,"79813","EHMT1","euchromatic histone lysine methyltransferase 1"
"ENSG00000187566",15.6984752563861,-0.627101044862331,0.45785599664818,-1.36964689652018,0.170797152873871,0.253546377825858,"378884","NHLRC1","NHL repeat containing E3 ubiquitin protein ligase 1"
"ENSG00000147592",101.95440923181,-0.245443201443977,0.17923158144129,-1.36941938173087,0.170868219183804,0.253626328364478,"51110","LACTB2","lactamase beta 2"
"ENSG00000130703",661.650667667457,0.105492542061801,0.0770537018812169,1.36907818166121,0.170974837632162,0.253759028904612,"9885","OSBPL2","oxysterol binding protein like 2"
"ENSG00000132000",40.8771332788445,-0.379500749442212,0.277227767811732,-1.36891319523207,0.171026410580281,0.253810013002938,"79883","PODNL1","podocan like 1"
"ENSG00000181350",10.545564304228,-0.789970502991011,0.577192214413216,-1.36864372606638,0.171110668737284,0.253909488104118,"388341","LRRC75A","leucine rich repeat containing 75A"
"ENSG00000153207",1189.70080844209,-0.081250008014928,0.0594461945816322,-1.36678232453306,0.171693544642857,0.254748762805439,"25909","AHCTF1","AT-hook containing transcription factor 1"
"ENSG00000178917",22.5747239312862,0.51530940687491,0.377185719930384,1.36619543011866,0.171877631494173,0.254996228403575,"285346","ZNF852","zinc finger protein 852"
"ENSG00000153936",849.529785388964,0.0939073078949179,0.0687780553515814,1.36536730233037,0.17213763543244,0.255356262808585,"9653","HS2ST1","heparan sulfate 2-O-sulfotransferase 1"
"ENSG00000132330",23.9165192605567,0.499820255440414,0.366189738455751,1.36492152278267,0.172277716815752,0.25553834444752,"51540","SCLY","selenocysteine lyase"
"ENSG00000239900",951.669449386744,-0.0887434145364922,0.0650220503631405,-1.36482030389492,0.172309535628796,0.255559820478736,"158","ADSL","adenylosuccinate lyase"
"ENSG00000129682",3.10328859098525,1.47240287255019,1.07904242253474,1.36454586196103,0.172395830347227,0.255662079659634,"2258","FGF13","fibroblast growth factor 13"
"ENSG00000157216",935.833688343766,0.0937289398557226,0.0687008718143976,1.36430495538602,0.172471606944683,0.255748721516324,"23648","SSBP3","single stranded DNA binding protein 3"
"ENSG00000159915",9.81449390307971,-0.821701145441871,0.602831268608829,-1.36306988079456,0.172860488051946,0.256299584799757,"353355","ZNF233","zinc finger protein 233"
"ENSG00000173457",2424.97277434482,-0.0694528917405972,0.0510104550442216,-1.36154228932848,0.17334237877116,0.25698822838038,"26472","PPP1R14B","protein phosphatase 1 regulatory inhibitor subunit 14B"
"ENSG00000100372",344.89567340312,0.135596620219191,0.0996018556600394,1.36138648542864,0.173391584702573,0.257035322404598,"10478","SLC25A17","solute carrier family 25 member 17"
"ENSG00000100916",154.411500222504,0.195605986245231,0.143701963244727,1.36119216347873,0.173452970018693,0.257100459834607,"84312","BRMS1L","BRMS1 like transcriptional repressor"
"ENSG00000115286",258.546977631372,-0.166292335088026,0.12218299986087,-1.36101041288381,0.173510398804921,0.257159720191767,"374291","NDUFS7","NADH:ubiquinone oxidoreductase core subunit S7"
"ENSG00000198780",3.7634450698917,1.31738285628243,0.968541184218821,1.36017226499766,0.17377541709334,0.257526606045415,"26049","FAM169A","family with sequence similarity 169 member A"
"ENSG00000182687",5.91926109645385,1.01387276270328,0.745595059243619,1.35981690078769,0.173887872777583,0.257667350592804,"8811","GALR2","galanin receptor 2"
"ENSG00000138944",128.659956575886,-0.213193562336878,0.156792730266345,-1.35971586166479,0.173919856725179,0.257688835670623,"85352","SHISAL1","shisa like 1"
"ENSG00000114735",225.407732482256,-0.169574255177927,0.124723307577233,-1.35960357748627,0.173955405451836,0.257715597662762,"51409","HEMK1","HemK methyltransferase family member 1"
"ENSG00000145741",4718.58003713711,-0.0608655269381017,0.044792648360408,-1.35882849454154,0.174200941703605,0.258053420326438,"689","BTF3","basic transcription factor 3"
"ENSG00000147889",514.176570701797,0.119338916375999,0.0878326718495636,1.35870757274011,0.174239271494759,0.258084259627111,"1029","CDKN2A","cyclin dependent kinase inhibitor 2A"
"ENSG00000130560",506.619694055993,0.117072268967106,0.0862275308090134,1.35771334130408,0.174554661779774,0.258525435163331,"10422","UBAC1","UBA domain containing 1"
"ENSG00000138785",197.733259490312,-0.177071690957078,0.130585800136456,-1.3559796759835,0.175105634697789,0.259315398329583,"57117","INTS12","integrator complex subunit 12"
"ENSG00000088543",113.186463373325,-0.227205902261166,0.16757066628558,-1.355881117486,0.175136996331278,0.2593357833749,"51161","C3orf18","chromosome 3 open reading frame 18"
"ENSG00000101938",16.4147468232958,-0.616185106008347,0.454627290614435,-1.35536321450383,0.175301863623359,0.259553834245636,"91851","CHRDL1","chordin like 1"
"ENSG00000089639",306.386912941509,-0.145169782373043,0.107118018211997,-1.35523215231389,0.17534360382304,0.259589556317827,"51291","GMIP","GEM interacting protein"
"ENSG00000178149",204.629538065723,-0.172615668262356,0.127377271044662,-1.35515282158803,0.175368872380289,0.259600888021363,"55152","DALRD3","DALR anticodon binding domain containing 3"
"ENSG00000155542",40.8400851857193,0.38752390334412,0.286333605891569,1.35340000394809,0.175927876199378,0.260402233546895,"133383","SETD9","SET domain containing 9"
"ENSG00000169981",137.121535754065,-0.206089964127172,0.152298029315091,-1.35320177847338,0.175991177263614,0.260469770085473,"7584","ZNF35","zinc finger protein 35"
"ENSG00000176340",969.384241787755,-0.094015444005795,0.0694801687532631,-1.35312630485486,0.176015283374145,0.260479289724686,"1351","COX8A","cytochrome c oxidase subunit 8A"
"ENSG00000115423",1.19703201909421,2.44758207789082,1.8090642098724,1.35295478432104,0.176070075817031,0.260534214597531,"1768","DNAH6","dynein axonemal heavy chain 6"
"ENSG00000271605",2.18503256663078,-1.7983160796672,1.33127115223252,-1.35082629609411,0.176751082446716,0.261515656369812,"284021","MILR1","mast cell immunoglobulin like receptor 1"
"ENSG00000141854",7.65304425871625,-0.907283511648351,0.671748746115004,-1.3506292596682,0.176814223079088,0.261582816677333,"113230","MISP3","MISP family member 3"
"ENSG00000185386",266.784566789817,0.156033321876384,0.115531745392537,1.35056664595724,0.176834291259799,0.261586247574718,"5600","MAPK11","mitogen-activated protein kinase 11"
"ENSG00000213988",4.82090784956612,-1.09957431842643,0.814320842307901,-1.35029617479774,0.176920998867397,0.261688245815706,"7643","ZNF90","zinc finger protein 90"
"ENSG00000131591",156.479083393338,0.196592348543651,0.145610917129245,1.35012094161288,0.176977192005125,0.261745093404067,"54991","C1orf159","chromosome 1 open reading frame 159"
"ENSG00000092850",0.705796552255458,-3.02674483546948,2.24224979557682,-1.34986960036308,0.177057814411885,0.261838056271559,"27285","TEKT2","tektin 2"
"ENSG00000164309",7.48611303807272,-0.914229311088461,0.677521891265124,-1.34937235663535,0.177217395242162,0.262047754698404,"202333","CMYA5","cardiomyopathy associated 5"
"ENSG00000112996",353.472718252497,-0.139837916400413,0.103639301932096,-1.34927497381287,0.177248660931388,0.262067693098595,"10884","MRPS30","mitochondrial ribosomal protein S30"
"ENSG00000182446",2908.79567830287,-0.0635726687068689,0.047151680366541,-1.34825881522518,0.177575153543499,0.262524085958882,"55666","NPLOC4","NPL4 homolog, ubiquitin recognition factor"
"ENSG00000186951",425.464748547094,0.140286304936199,0.104073133878523,1.34795887956969,0.177671608669839,0.262640337871223,"5465","PPARA","peroxisome proliferator activated receptor alpha"
"ENSG00000184719",25.5782916882112,-0.475343890136559,0.35269083113183,-1.34776367338816,0.17773440521003,0.262706816165423,"55328","RNLS","renalase, FAD dependent amine oxidase"
"ENSG00000014914",158.977287846981,0.197259872299679,0.146515615735594,1.34634026079281,0.17819280729727,0.263357961687442,"10903","MTMR11","myotubularin related protein 11"
"ENSG00000140479",2.50658567273207,1.73885669830954,1.29193517915242,1.34593184423566,0.178324497885701,0.263526165631151,"5046","PCSK6","proprotein convertase subtilisin/kexin type 6"
"ENSG00000129158",58.9289818790008,-0.336986778140485,0.25044165236633,-1.34557001583571,0.178441226993819,0.263672228136646,"26297","SERGEF","secretion regulating guanine nucleotide exchange factor"
